ros_time_s,Error_Distancia
1762169270.5915,0.0759
1762169270.6415,0.0784
1762169270.6915,0.0688
1762169270.7415,0.0703
1762169270.7915,0.0663
1762169270.8415,0.0583
1762169270.8915,0.0668
1762169270.9415,0.0679
1762169270.9915,0.0777
1762169271.0415,0.0869
1762169271.0915,0.0942
1762169271.1415,0.0953
1762169271.1915,0.0946
1762169271.2415,0.1026
1762169271.2915,0.1034
1762169271.3415,0.1027
1762169271.3915,0.0948
1762169271.4415,0.0984
1762169271.4915,0.0903
1762169271.5415,0.0994
1762169271.5915,0.1051
1762169271.6415,0.1081
1762169271.6915,0.1032
1762169271.7415,0.1038
1762169271.7915,0.0308
1762169271.8415,0.0326
1762169271.8915,0.0376
1762169271.9415,0.0471
1762169271.9915,0.0417
1762169272.0415,0.0350
1762169272.0915,0.0449
1762169272.1415,0.0417
1762169272.1915,0.0460
1762169272.2415,0.0374
1762169272.2915,0.0412
1762169272.3415,0.0342
1762169272.3915,0.0286
1762169272.4415,0.0363
1762169272.4915,0.0391
1762169272.5415,0.0316
1762169272.5915,0.0233
1762169272.6415,0.0247
1762169272.6915,0.0294
1762169272.7415,0.0200
1762169272.7915,0.0132
1762169272.8415,0.0063
1762169272.8915,0.0019
1762169272.9415,0.0060
1762169272.9915,0.0016
1762169273.0415,0.0049
1762169273.0915,-0.0025
1762169273.1415,-0.0053
1762169273.1915,-0.0054
1762169273.2415,-0.0114
1762169273.2915,-0.0695
1762169273.3415,-0.0772
1762169273.3915,-0.0829
1762169273.4415,-0.0827
1762169273.4915,-0.0909
1762169273.5415,-0.0897
1762169273.5915,-0.0956
1762169273.6415,-0.1052
1762169273.6915,-0.0996
1762169273.7415,-0.0978
1762169273.7915,-0.0907
1762169273.8415,-0.0943
1762169273.8915,-0.0995
1762169273.9415,-0.1024
1762169273.9915,-0.0955
1762169274.0415,-0.0879
1762169274.0914,-0.0941
1762169274.1415,-0.0937
1762169274.1914,-0.0874
1762169274.2414,-0.0945
1762169274.2914,-0.0918
1762169274.3414,-0.0842
1762169274.3914,-0.0886
1762169274.4414,-0.0912
1762169274.4914,-0.0882
1762169274.5414,-0.0893
1762169274.5914,-0.0797
1762169274.6414,-0.0865
1762169274.6914,-0.0940
1762169274.7414,-0.0996
1762169274.7914,-0.0351
1762169274.8414,-0.0394
1762169274.8914,-0.0454
1762169274.9414,-0.0526
1762169274.9914,-0.0442
1762169275.0414,-0.0425
1762169275.0914,-0.0478
1762169275.1414,-0.0516
1762169275.1914,-0.0577
1762169275.2414,-0.0618
1762169275.2914,-0.0529
1762169275.3414,-0.0438
1762169275.3914,-0.0476
1762169275.4414,-0.0494
1762169275.4914,-0.0572
1762169275.5414,-0.0630
1762169275.5914,-0.0684
1762169275.6414,-0.0694
1762169275.6914,-0.0622
1762169275.7414,-0.0538
1762169275.7914,-0.0496
1762169275.8414,-0.0525
1762169275.8914,-0.0496
1762169275.9414,-0.0469
1762169275.9914,-0.0470
1762169276.0414,-0.0448
1762169276.0914,-0.0503
1762169276.1414,-0.0511
1762169276.1914,-0.0520
1762169276.2414,-0.0434
1762169276.2914,0.0167
1762169276.3414,0.0138
1762169276.3914,0.0185
1762169276.4414,0.0129
1762169276.4914,0.0162
1762169276.5414,0.0248
1762169276.5914,0.0337
1762169276.6414,0.0317
1762169276.6914,0.0362
1762169276.7414,0.0283
1762169276.7914,0.0259
1762169276.8414,0.0268
1762169276.8914,0.0246
1762169276.9414,0.0180
1762169276.9914,0.0165
1762169277.0414,0.0154
1762169277.0914,0.0125
1762169277.1414,0.0216
1762169277.1914,0.0295
1762169277.2414,0.0277
1762169277.2914,0.0365
1762169277.3414,0.0368
1762169277.3914,0.0317
1762169277.4414,0.0316
1762169277.4914,0.0382
1762169277.5414,0.0286
1762169277.5914,0.0236
1762169277.6414,0.0172
1762169277.6914,0.0127
1762169277.7414,0.0119
1762169277.7914,-0.0272
1762169277.8414,-0.0183
1762169277.8914,-0.0249
1762169277.9414,-0.0235
1762169277.9914,-0.0284
1762169278.0414,-0.0350
1762169278.0914,-0.0281
1762169278.1414,-0.0285
1762169278.1914,-0.0187
1762169278.2414,-0.0176
1762169278.2914,-0.0239
1762169278.3414,-0.0326
1762169278.3914,-0.0346
1762169278.4414,-0.0341
1762169278.4914,-0.0440
1762169278.5414,-0.0454
1762169278.5914,-0.0364
1762169278.6414,-0.0296
1762169278.6914,-0.0343
1762169278.7414,-0.0440
1762169278.7914,-0.0492
1762169278.8414,-0.0513
1762169278.8914,-0.0540
1762169278.9414,-0.0606
1762169278.9914,-0.0653
1762169279.0414,-0.0616
1762169279.0914,-0.0640
1762169279.1414,-0.0592
1762169279.1914,-0.0644
1762169279.2414,-0.0736
1762169279.2914,-0.0665
1762169279.3414,-0.0733
1762169279.3914,-0.0797
1762169279.4414,-0.0789
1762169279.4914,-0.0707
1762169279.5414,-0.0755
1762169279.5914,-0.0777
1762169279.6414,-0.0720
1762169279.6914,-0.0717
1762169279.7414,-0.0738
1762169279.7914,-0.0797
1762169279.8414,-0.0792
1762169279.8914,-0.0888
1762169279.9414,-0.0833
1762169279.9914,-0.0885
1762169280.0414,-0.0971
1762169280.0914,-0.0932
1762169280.1414,-0.0840
1762169280.1914,-0.0884
1762169280.2414,-0.0791
1762169280.2914,-0.0873
1762169280.3414,-0.0860
1762169280.3914,-0.0911
1762169280.4414,-0.0846
1762169280.4914,-0.0756
1762169280.5414,-0.0752
1762169280.5914,-0.0838
1762169280.6414,-0.0806
1762169280.6914,-0.0735
1762169280.7414,-0.0771
1762169280.7914,0.0333
1762169280.8414,0.0290
1762169280.8914,0.0360
1762169280.9414,0.0273
1762169280.9914,0.0294
1762169281.0414,0.0308
1762169281.0914,0.0302
1762169281.1414,0.0274
1762169281.1914,0.0321
1762169281.2414,0.0312
1762169281.2914,0.0255
1762169281.3414,0.0270
1762169281.3914,0.0277
1762169281.4414,0.0288
1762169281.4914,0.0231
1762169281.5414,0.0196
1762169281.5914,0.0134
1762169281.6414,0.0137
1762169281.6914,0.0206
1762169281.7414,0.0147
1762169281.7914,0.0117
1762169281.8414,0.0163
1762169281.8914,0.0116
