ros_time_s,Imu_Error_yaw
1762172662.4873,0.1745
1762172662.6421,0.1745
1762172662.7969,0.1680
1762172662.9748,0.1614
1762172663.1407,0.1527
1762172663.3018,0.1407
1762172663.4559,0.1407
1762172663.6110,0.1320
1762172663.7896,0.1265
1762172663.9350,0.1145
1762172664.1134,0.0993
1762172664.2592,0.0993
1762172664.4218,0.0807
1762172664.5942,0.0611
1762172664.7549,0.0480
1762172664.9052,0.0480
1762172665.0695,0.0393
1762172665.2310,0.0305
1762172665.3889,0.0240
1762172665.5571,0.0240
1762172665.7130,0.0186
1762172665.8776,0.0142
1762172666.0374,0.0076
1762172666.2142,0.0076
1762172666.3576,0.0044
1762172666.5230,0.0000
1762172666.6862,-0.0044
1762172666.8498,-0.0044
1762172667.0211,-0.0120
1762172667.1758,-0.0196
1762172667.3341,-0.0305
1762172667.4966,-0.0305
1762172667.6601,-0.0447
1762172667.8387,-0.0567
1762172667.9851,-0.0687
1762172668.1632,-0.0687
1762172668.3158,-0.0807
1762172668.4733,-0.0927
1762172668.6333,-0.1058
1762172668.8110,-0.1178
1762172668.9604,-0.1178
1762172669.1417,-0.1222
1762172669.2821,-0.1265
1762172669.4481,-0.1287
1762172669.6126,-0.1287
1762172669.7888,-0.1298
1762172669.9506,-0.1276
1762172670.0977,-0.1276
1762172670.2745,-0.1276
1762172670.4302,-0.1276
1762172670.5944,-0.1265
1762172670.7612,-0.1244
1762172670.9161,-0.1244
1762172671.0831,-0.1145
1762172671.2357,-0.1113
1762172671.3882,-0.1058
1762172671.5715,-0.1058
1762172671.7146,-0.0938
1762172671.8926,-0.0840
1762172672.0586,-0.0796
1762172672.2201,-0.0720
1762172672.3839,-0.0720
1762172672.5363,-0.0655
1762172672.6899,-0.0633
1762172672.8684,-0.0545
1762172673.0304,-0.0545
1762172673.1850,-0.0426
1762172673.3396,-0.0262
1762172673.5132,-0.0054
1762172673.6803,-0.0054
1762172673.8262,0.0120
1762172673.9790,0.0240
1762172674.1578,0.0404
1762172674.3032,0.0404
1762172674.4733,0.0578
1762172674.6295,0.0742
1762172674.8125,0.0894
1762172674.9755,0.0894
1762172675.1189,0.1047
1762172675.2827,0.1156
1762172675.4438,0.1255
1762172675.6003,0.1255
1762172675.7738,0.1353
1762172675.9267,0.1451
1762172676.0963,0.1560
1762172676.2627,0.1560
1762172676.4159,0.1647
1762172676.5891,0.1702
1762172676.7358,0.1756
1762172676.9142,0.1756
1762172677.0668,0.1800
1762172677.2215,0.1865
1762172677.4029,0.1920
1762172677.5659,0.1920
1762172677.7192,0.1909
1762172677.8701,0.1920
1762172678.0480,0.1898
1762172678.1939,0.1876
1762172678.3591,0.1876
1762172678.5257,0.1833
1762172678.6816,0.1778
1762172678.8596,0.1745
1762172679.0146,0.1745
1762172679.1680,0.1702
1762172679.3457,0.1593
1762172679.4994,0.1429
1762172679.6535,0.1429
1762172679.8329,0.1309
