ros_time_s,Vel_Des
1762172583.6475,16.6000
1762172583.6974,16.6000
1762172583.7470,16.6000
1762172583.8097,19.1900
1762172583.8475,19.1900
1762172583.8978,19.1900
1762172583.9603,11.6700
1762172583.9975,11.6700
1762172584.0473,11.6700
1762172584.1089,16.3100
1762172584.1473,16.3100
1762172584.1974,16.3100
1762172584.2475,16.3100
1762172584.3076,15.4000
1762172584.3476,15.4000
1762172584.3975,15.4000
1762172584.4596,14.5100
1762172584.4975,14.5100
1762172584.5474,14.5100
1762172584.6049,11.9200
1762172584.6477,11.9200
1762172584.6970,11.9200
1762172584.7563,0.8500
1762172584.7971,0.8500
1762172584.8480,0.8500
1762172584.9061,-3.6700
1762172584.9469,-3.6700
1762172584.9973,-3.6700
1762172585.0473,-3.6700
1762172585.1081,11.8700
1762172585.1469,11.8700
1762172585.1975,11.8700
1762172585.2586,12.3500
1762172585.2974,12.3500
1762172585.3473,12.3500
1762172585.4097,12.2900
1762172585.4471,12.2900
1762172585.4977,12.2900
1762172585.5477,12.2900
1762172585.6084,11.6800
1762172585.6471,11.6800
1762172585.6970,11.6800
1762172585.7592,-8.3200
1762172585.7977,-11.8700
1762172585.8474,-11.8700
1762172585.9075,-10.2500
1762172585.9471,-10.2500
1762172585.9974,-10.2500
1762172586.0556,-11.7400
1762172586.0986,-11.7400
1762172586.1466,-11.7400
1762172586.1974,-11.7400
1762172586.2575,-6.9900
1762172586.2975,-6.9900
1762172586.3471,-6.9900
1762172586.4051,13.0100
1762172586.4472,15.5900
1762172586.4974,15.5900
1762172586.5473,15.5900
1762172586.6083,-4.4100
1762172586.6475,-9.3700
1762172586.6964,-9.3700
1762172586.7598,-9.9300
1762172586.7981,-9.9300
1762172586.8478,-9.9300
1762172586.9081,3.9500
1762172586.9496,3.9500
1762172586.9974,3.9500
1762172587.0559,-11.1000
1762172587.0972,-11.1000
1762172587.1471,-11.1000
1762172587.1978,-11.1000
1762172587.2587,8.9000
1762172587.2972,11.9400
1762172587.3475,11.9400
1762172587.4093,17.9000
1762172587.4463,17.9000
1762172587.4970,17.9000
1762172587.5570,13.6900
1762172587.5972,13.6900
1762172587.6470,13.6900
1762172587.6971,13.6900
1762172587.7572,11.8100
1762172587.7978,11.8100
1762172587.8473,11.8100
1762172587.9086,26.4200
1762172587.9475,26.4200
1762172587.9976,26.4200
1762172588.0588,11.7500
1762172588.0975,11.7500
1762172588.1473,11.7500
1762172588.2071,25.4300
1762172588.2482,25.4300
1762172588.2980,25.4300
1762172588.3563,16.7500
1762172588.3969,16.7500
