ros_time_s,Lidar_Left
1762172642.6218,1.1002
1762172642.7758,1.1065
1762172642.9547,1.0911
1762172643.1259,1.1005
1762172643.2790,1.0691
1762172643.4363,1.1090
1762172643.6019,1.0770
1762172643.7667,1.0708
1762172643.9320,1.0710
1762172644.0911,1.0863
1762172644.2650,1.0564
1762172644.4191,1.0507
1762172644.5978,1.0594
1762172644.7603,1.0766
1762172644.9132,1.0562
1762172645.0690,1.0824
1762172645.2464,1.0579
1762172645.4007,1.0709
1762172645.5643,1.0851
1762172645.7364,1.0611
1762172645.8941,1.0598
1762172646.0577,1.0679
1762172646.2114,1.0725
1762172646.3830,1.0470
1762172646.5445,1.0824
1762172646.7207,1.0931
1762172646.8835,1.0500
1762172647.0375,1.0745
1762172647.2148,1.0350
1762172647.3737,1.0555
1762172647.5372,1.0668
1762172647.6915,1.0865
1762172647.8661,1.0611
1762172648.0180,1.0755
1762172648.1770,1.0909
1762172648.3512,1.0906
1762172648.5203,1.0601
1762172648.6734,1.0516
1762172648.8462,1.0594
1762172649.0009,1.0966
1762172649.1742,1.0583
1762172649.3286,1.0637
1762172649.4991,1.1008
1762172649.6526,1.0960
1762172649.8099,1.0828
1762172649.9766,1.0327
1762172650.1332,1.0752
1762172650.3105,1.0818
1762172650.4742,1.0848
1762172650.6309,1.0447
1762172650.7863,1.0856
1762172650.9630,1.0804
1762172651.1186,1.0772
1762172651.2716,1.0685
1762172651.4447,1.0854
1762172651.6101,1.0722
1762172651.7595,1.0874
1762172651.9298,1.0641
1762172652.0928,1.0610
1762172652.2628,1.0860
1762172652.4321,1.1084
1762172652.5942,1.0832
1762172652.7464,1.1290
1762172652.9014,1.0707
1762172653.0721,1.0693
1762172653.2358,1.0816
1762172653.3924,1.1164
1762172653.5628,1.0763
1762172653.7190,1.0988
1762172653.8846,1.0641
1762172654.0390,1.1027
1762172654.2063,1.1132
1762172654.3690,1.1014
1762172654.5231,1.1092
1762172654.7015,1.1198
1762172654.8503,1.0746
1762172655.0165,1.1093
1762172655.1799,1.1227
1762172655.3465,1.0956
1762172655.5130,1.0845
1762172655.6680,1.0973
1762172655.8239,1.0769
1762172656.0017,1.1013
1762172656.1612,1.0973
1762172656.3155,1.0907
1762172656.4865,1.0987
1762172656.6407,1.1272
1762172656.8001,1.0745
1762172656.9799,1.1098
1762172657.1300,1.1799
1762172657.2975,1.1739
1762172657.4668,1.1475
1762172657.6231,1.1424
1762172657.7719,1.1676
1762172657.9436,1.1317
1762172658.1038,1.1439
1762172658.2593,1.1309
1762172658.4377,1.1380
1762172658.5866,1.1269
1762172658.7637,1.1321
1762172658.9180,1.1816
1762172659.0729,1.1555
1762172659.2474,1.1226
1762172659.4025,1.1160
1762172659.5556,1.0996
1762172659.7346,1.1108
1762172659.8854,1.0710
1762172660.0589,1.0757
1762172660.2192,1.0671
1762172660.3740,1.0245
1762172660.5413,1.0335
1762172660.6991,1.0239
1762172660.8536,1.0301
1762172661.0291,1.0098
1762172661.1861,1.0046
1762172661.3409,1.0412
1762172661.5142,0.9790
1762172661.6705,0.9609
1762172661.8240,1.0015
1762172662.0070,0.9604
1762172662.1548,0.9762
1762172662.3184,1.0014
1762172662.4873,0.9756
1762172662.6421,1.0055
1762172662.7969,1.0362
1762172662.9748,1.0512
1762172663.1407,1.0159
1762172663.3018,1.0773
1762172663.4559,1.0232
1762172663.6110,1.0672
1762172663.7896,1.0282
1762172663.9350,1.0398
1762172664.1134,1.0689
1762172664.2592,1.1034
1762172664.4218,1.1021
1762172664.5942,1.1490
1762172664.7549,1.0616
1762172664.9052,1.0429
1762172665.0695,1.0864
1762172665.2310,1.0405
1762172665.3889,1.0625
1762172665.5571,1.0285
1762172665.7130,1.0543
1762172665.8776,1.0480
1762172666.0374,1.0138
1762172666.2142,1.0457
1762172666.3576,1.0021
1762172666.5230,1.0265
1762172666.6862,1.0150
1762172666.8498,1.0277
1762172667.0211,1.0215
1762172667.1758,1.0019
1762172667.3341,1.0378
1762172667.4966,1.0883
1762172667.6601,1.0495
