ros_time_s,Error_Distancia
1762172671.4048,-0.0865
1762172671.4454,-0.0865
1762172671.4957,-0.0865
1762172671.5466,-0.0865
1762172671.6050,-0.0908
1762172671.6457,-0.0908
1762172671.6950,-0.0908
1762172671.7545,-0.0818
1762172671.7956,-0.0818
1762172671.8467,-0.0818
1762172671.9054,-0.0948
1762172671.9461,-0.0948
1762172671.9956,-0.0948
1762172672.0456,-0.0948
1762172672.1044,-0.1359
1762172672.1454,-0.1359
1762172672.1955,-0.1359
1762172672.2556,-0.0091
1762172672.2950,-0.0091
1762172672.3465,-0.0091
1762172672.4048,-0.0924
1762172672.4452,-0.0924
1762172672.4957,-0.0924
1762172672.5549,-0.0980
1762172672.5955,-0.0980
1762172672.6476,-0.0980
1762172672.7062,-0.0620
1762172672.7451,-0.0620
1762172672.7956,-0.0620
1762172672.8457,-0.0620
1762172672.9053,-0.0534
1762172672.9456,-0.0534
1762172672.9951,-0.0534
1762172673.0566,-0.0412
1762172673.0955,-0.0412
1762172673.1459,-0.0412
1762172673.2059,-0.0515
1762172673.2465,-0.0515
1762172673.2950,-0.0515
1762172673.3564,-0.0655
1762172673.3949,-0.0655
1762172673.4466,-0.0655
1762172673.4956,-0.0655
1762172673.5544,-0.0655
1762172673.5950,-0.0655
1762172673.6465,-0.0655
1762172673.7066,-0.0300
1762172673.7458,-0.0300
1762172673.7958,-0.0300
1762172673.8560,-0.0505
1762172673.8961,-0.0505
1762172673.9471,-0.0505
1762172674.0066,-0.0654
1762172674.0468,-0.0654
1762172674.0958,-0.0654
1762172674.1466,-0.0654
1762172674.2041,-0.0978
1762172674.2466,-0.0978
1762172674.2959,-0.0978
1762172674.3596,-0.0715
1762172674.3959,-0.0715
1762172674.4466,-0.0715
1762172674.5047,-0.0288
1762172674.5466,-0.0288
1762172674.5958,-0.0288
1762172674.6555,-0.0383
1762172674.6950,-0.0383
1762172674.7456,-0.0383
1762172674.7960,-0.0383
1762172674.8556,-0.0110
1762172674.8950,-0.0110
1762172674.9466,-0.0110
1762172675.0059,-0.0482
1762172675.0466,-0.0482
1762172675.0951,-0.0482
1762172675.1546,-0.0159
1762172675.1951,-0.0159
1762172675.2466,-0.0159
1762172675.3043,0.0049
1762172675.3467,0.0049
1762172675.3951,0.0049
1762172675.4551,0.0045
1762172675.4950,0.0045
1762172675.5467,0.0045
1762172675.5958,0.0045
1762172675.6575,0.0065
1762172675.6952,0.0065
1762172675.7466,0.0065
1762172675.8042,-0.0631
1762172675.8450,-0.0631
1762172675.8958,-0.0631
1762172675.9544,0.0159
1762172675.9958,0.0159
1762172676.0454,0.0159
1762172676.0958,0.0159
1762172676.1549,0.0056
1762172676.1961,0.0056
1762172676.2472,0.0056
1762172676.3027,-0.0666
1762172676.3460,-0.0666
1762172676.3963,-0.0666
1762172676.4541,0.0310
1762172676.4955,0.0310
1762172676.5465,0.0310
1762172676.6069,0.0368
1762172676.6462,0.0368
1762172676.6955,0.0368
1762172676.7611,0.0121
1762172676.7961,0.0121
1762172676.8474,0.0121
1762172676.8962,0.0121
1762172676.9589,0.0411
1762172676.9958,0.0411
1762172677.0467,0.0411
1762172677.1055,-0.0002
1762172677.1461,-0.0002
1762172677.1958,-0.0002
1762172677.2556,0.0482
1762172677.2956,0.0482
1762172677.3457,0.0482
1762172677.3957,0.0482
1762172677.4557,0.0304
1762172677.4957,0.0304
1762172677.5456,0.0304
1762172677.6069,0.0487
1762172677.6459,0.0487
1762172677.6958,0.0487
1762172677.7589,0.0492
1762172677.7953,0.0492
1762172677.8467,0.0492
1762172677.9039,0.0597
1762172677.9464,0.0597
1762172677.9958,0.0597
1762172678.0468,0.0597
1762172678.1053,0.0675
1762172678.1457,0.0675
1762172678.2047,0.0936
1762172678.2468,0.0936
1762172678.2960,0.0936
1762172678.3467,0.0936
1762172678.4062,0.0698
1762172678.4456,0.0698
1762172678.4957,0.0698
1762172678.5563,0.0187
1762172678.5956,0.0187
1762172678.6457,0.0187
1762172678.7042,0.0124
1762172678.7460,0.0124
1762172678.7964,0.0124
1762172678.8468,0.0124
1762172678.9043,0.0195
1762172678.9459,0.0195
1762172678.9957,0.0195
1762172679.0586,0.0584
1762172679.0960,0.0584
1762172679.1457,0.0584
1762172679.2045,0.0118
1762172679.2462,0.0118
1762172679.2958,0.0118
1762172679.3465,0.0118
1762172679.4056,0.0741
1762172679.4458,0.0741
1762172679.4957,0.0741
1762172679.5572,0.0278
1762172679.5958,0.0278
1762172679.6460,0.0278
1762172679.7054,0.0721
1762172679.7460,0.0721
1762172679.7959,0.0721
1762172679.8588,0.0482
1762172679.8958,0.0482
1762172679.9464,0.0482
1762172680.0065,0.0625
1762172680.0460,0.0625
1762172680.0957,0.0625
1762172680.1546,0.0496
1762172680.1956,0.0496
1762172680.2458,0.0496
1762172680.2958,0.0496
1762172680.3558,0.0988
1762172680.3957,0.0988
1762172680.4458,0.0988
1762172680.5052,0.0660
1762172680.5459,0.0660
1762172680.5959,0.0660
1762172680.6560,0.0643
1762172680.6957,0.0643
1762172680.7463,0.0643
1762172680.7959,0.0643
1762172680.8572,0.0319
1762172680.8959,0.0319
1762172680.9460,0.0319
1762172681.0053,0.0595
1762172681.0459,0.0595
1762172681.0956,0.0595
1762172681.1555,0.0557
1762172681.1956,0.0557
1762172681.2456,0.0557
1762172681.3056,0.0584
1762172681.3460,0.0584
1762172681.3958,0.0584
1762172681.4460,0.0584
1762172681.5067,0.0375
1762172681.5459,0.0375
1762172681.5958,0.0375
1762172681.6559,0.0576
1762172681.6956,0.0576
1762172681.7459,0.0576
1762172681.8059,0.0529
1762172681.8459,0.0529
1762172681.8956,0.0529
1762172681.9559,0.0101
1762172681.9958,0.0101
1762172682.0458,0.0101
1762172682.1062,0.0259
1762172682.1467,0.0259
1762172682.1960,0.0259
1762172682.2464,0.0259
1762172682.3067,0.0238
1762172682.3464,0.0238
1762172682.3960,0.0238
1762172682.4580,0.0244
1762172682.4957,0.0244
1762172682.5464,0.0244
1762172682.6071,0.0270
1762172682.6462,0.0270
1762172682.6960,0.0270
1762172682.7463,0.0270
1762172682.8040,0.0591
1762172682.8468,0.0591
1762172682.9061,0.0364
1762172682.9463,0.0364
1762172682.9957,0.0364
1762172683.0465,0.0364
1762172683.1071,0.0278
1762172683.1461,0.0278
1762172683.1959,0.0278
1762172683.2564,0.0518
1762172683.2959,0.0518
1762172683.3455,0.0518
1762172683.4053,0.0649
1762172683.4465,0.0649
1762172683.4957,0.0649
1762172683.5459,0.0649
1762172683.6060,0.0528
1762172683.6457,0.0528
1762172683.6958,0.0528
1762172683.7566,0.0544
1762172683.7956,0.0544
1762172683.8460,0.0544
1762172683.9101,0.0303
1762172683.9458,0.0303
1762172683.9959,0.0303
1762172684.0463,0.0303
1762172684.1070,0.0300
1762172684.1460,0.0300
1762172684.1960,0.0300
1762172684.2581,-0.0324
1762172684.2961,-0.0324
1762172684.3460,-0.0324
1762172684.4059,0.0240
