ros_time_s,Vel_Des
1762170818.6504,-11.7400
1762170818.6993,-11.7400
1762170818.7596,-8.3200
1762170818.7992,-8.3200
1762170818.8496,-8.3200
1762170818.9000,-8.3200
1762170818.9604,-6.2000
1762170819.0005,-6.2000
1762170819.0503,-6.2000
1762170819.1079,-5.9600
1762170819.1504,-5.9600
1762170819.1998,-5.9600
1762170819.2606,11.9200
1762170819.2982,11.9200
1762170819.3497,11.9200
1762170819.4003,11.9200
1762170819.4604,-8.0800
1762170819.5002,-10.7900
1762170819.5497,-10.7900
1762170819.6111,-8.4700
1762170819.6493,-8.4700
1762170819.6989,-8.4700
1762170819.7590,11.5300
1762170819.7993,13.9600
1762170819.8497,13.9600
1762170819.8990,13.9600
1762170819.9605,11.3400
1762170819.9993,11.3400
1762170820.0490,11.3400
1762170820.1103,11.7700
1762170820.1489,11.7700
1762170820.1997,11.7700
1762170820.2608,12.8700
1762170820.2982,12.8700
1762170820.3494,12.8700
1762170820.4096,16.6600
1762170820.4503,16.6600
1762170820.4993,16.6600
1762170820.5498,16.6600
1762170820.6087,19.7000
1762170820.6496,19.7000
1762170820.7000,19.7000
1762170820.7618,15.6100
1762170820.7990,15.6100
1762170820.8497,15.6100
1762170820.9117,18.2800
1762170820.9500,18.2800
1762170820.9983,18.2800
1762170821.0501,18.2800
1762170821.1067,15.7000
1762170821.1498,15.7000
1762170821.1998,15.7000
1762170821.2615,22.9600
1762170821.2987,22.9600
1762170821.3496,22.9600
1762170821.4092,16.9700
1762170821.4496,16.9700
1762170821.5002,16.9700
1762170821.5592,35.5100
1762170821.5994,35.5100
1762170821.6494,35.5100
1762170821.6990,35.5100
1762170821.7592,22.8500
1762170821.7989,22.8500
1762170821.8495,22.8500
1762170821.9106,32.9000
1762170821.9499,32.9000
1762170822.0009,32.9000
1762170822.0500,32.9000
1762170822.1118,23.6200
1762170822.1497,23.6200
1762170822.1990,23.6200
1762170822.2607,23.4900
1762170822.3003,23.4900
1762170822.3504,23.4900
1762170822.4068,11.7300
1762170822.4500,11.7300
1762170822.4998,11.7300
1762170822.5615,14.3300
1762170822.5992,14.3300
1762170822.6498,14.3300
1762170822.7006,14.3300
1762170822.7585,10.4400
1762170822.7986,10.4400
1762170822.8491,10.4400
1762170822.9109,17.7700
1762170822.9487,17.7700
1762170822.9991,17.7700
1762170823.0615,11.7800
1762170823.0989,11.7800
1762170823.1498,11.7800
1762170823.1990,11.7800
1762170823.2602,9.6000
1762170823.2990,9.6000
1762170823.3505,9.6000
1762170823.4087,11.7600
1762170823.4504,11.7600
1762170823.5008,11.7600
1762170823.5606,11.9100
