ros_time_s,omega_1
1762169839.5145,-20.3640
1762169839.7153,-20.3640
1762169839.9157,-20.3640
1762169840.1161,-20.3640
1762169840.3169,-20.3640
1762169840.5162,-20.3640
1762169840.7168,-20.3640
1762169840.9175,-20.3640
1762169841.1182,-20.3640
1762169841.3187,-20.3640
1762169841.5196,-20.3640
1762169841.7194,-20.3640
1762169841.9194,-20.3640
1762169842.1200,-20.3640
1762169842.3211,-20.3640
1762169842.5217,-20.3640
1762169842.7219,-20.3640
1762169842.9219,-20.3640
1762169843.1224,-20.3640
1762169843.3230,-20.3640
1762169843.5242,-20.3640
1762169843.7249,-20.3640
1762169843.9255,-20.3640
1762169844.1256,-20.3640
1762169844.3255,-20.3640
1762169844.5260,-20.3640
1762169844.7267,-20.3640
1762169844.9259,-20.3640
1762169845.1274,-20.3640
1762169845.3273,-20.3640
1762169845.5273,-20.3640
1762169845.7286,-20.3640
1762169845.9292,-20.3640
1762169846.1297,-20.3640
1762169846.3304,-20.3640
1762169846.5307,-20.3640
1762169846.7318,-20.3640
1762169846.9322,-20.3640
1762169847.1325,-20.3640
1762169847.3331,-20.3640
1762169847.5332,-20.3640
1762169847.7348,-20.3640
1762169847.9348,-20.3640
1762169848.1358,-20.3640
1762169848.3364,-20.3640
1762169848.5372,-20.3640
1762169848.7378,-20.3640
1762169848.9386,-20.3640
1762169849.1395,-20.3640
1762169849.3398,-20.3640
1762169849.5402,-20.3640
1762169849.7413,-20.3640
1762169849.9417,-20.3640
1762169850.1421,-20.3640
1762169850.3444,-20.3640
1762169850.5450,-20.3640
1762169850.7449,-20.3640
1762169850.9447,-20.3640
1762169851.1452,-20.3640
1762169851.3455,-20.3640
1762169851.5466,-20.3640
1762169851.7467,-20.3640
1762169851.9474,-20.3640
1762169852.1479,-20.3640
1762169852.3502,-20.3640
1762169852.5509,-20.3640
1762169852.7516,-20.3640
1762169852.9521,-20.3640
1762169853.1528,-20.3640
1762169853.3536,-20.3640
1762169853.5541,-20.3640
1762169853.7550,-20.3640
1762169853.9555,-20.3640
1762169854.1560,-19.4600
1762169854.3566,-19.4600
1762169854.5727,-17.8360
