ros_time_s,Error_Distancia
1762169858.5926,0.0538
1762169858.6430,0.0538
1762169858.7048,0.0437
1762169858.7439,0.0437
1762169858.7941,0.0437
1762169858.8547,0.0343
1762169858.8932,0.0343
1762169858.9423,0.0343
1762169859.0049,0.0258
1762169859.0427,0.0258
1762169859.0934,0.0258
1762169859.1433,0.0258
1762169859.2056,0.0827
1762169859.2422,0.0827
1762169859.2930,0.0827
1762169859.3534,0.0702
1762169859.3934,0.0702
1762169859.4431,0.0702
1762169859.4934,0.0702
1762169859.5548,0.0104
1762169859.5934,0.0104
1762169859.6430,0.0104
1762169859.7053,0.0591
1762169859.7431,0.0591
1762169859.7934,0.0591
1762169859.8554,0.0704
1762169859.8931,0.0704
1762169859.9429,0.0704
1762169860.0037,0.0685
1762169860.0430,0.0685
1762169860.0931,0.0685
1762169860.1517,0.0258
1762169860.1932,0.0258
1762169860.2427,0.0258
1762169860.2931,0.0258
1762169860.3541,0.0238
1762169860.3930,0.0238
1762169860.4431,0.0238
1762169860.5023,0.0529
1762169860.5436,0.0529
1762169860.5933,0.0529
1762169860.6432,0.0529
1762169860.7047,0.0364
1762169860.7431,0.0364
1762169860.7934,0.0364
1762169860.8552,-0.0001
1762169860.8932,-0.0001
1762169860.9429,-0.0001
1762169861.0045,0.0448
1762169861.0430,0.0448
1762169861.0931,0.0448
1762169861.1506,-0.0131
1762169861.1932,-0.0131
1762169861.2432,-0.0131
1762169861.2934,-0.0131
1762169861.3510,0.0312
1762169861.3933,0.0312
1762169861.4429,0.0312
1762169861.5046,-0.0647
1762169861.5431,-0.0647
1762169861.5934,-0.0647
1762169861.6555,-0.0307
1762169861.6933,-0.0307
1762169861.7430,-0.0307
1762169861.7932,-0.0307
1762169861.8513,0.0042
1762169861.8933,0.0042
1762169861.9432,0.0042
1762169862.0041,-0.0024
1762169862.0428,-0.0024
1762169862.0933,-0.0024
1762169862.1573,-0.0265
1762169862.1933,-0.0265
1762169862.2429,-0.0265
1762169862.3053,0.0394
1762169862.3430,0.0394
1762169862.3933,0.0394
1762169862.4426,0.0394
1762169862.5038,0.0680
1762169862.5431,0.0680
1762169862.5933,0.0680
1762169862.6513,0.0434
1762169862.6928,0.0434
1762169862.7429,0.0434
1762169862.8033,0.0079
1762169862.8431,0.0079
1762169862.8932,0.0079
1762169862.9433,0.0079
1762169863.0058,0.0312
1762169863.0434,0.0312
1762169863.0938,0.0312
1762169863.1508,0.0607
1762169863.1934,0.0607
1762169863.2432,0.0607
1762169863.3053,0.0425
1762169863.3432,0.0425
1762169863.3933,0.0425
1762169863.4545,0.0527
1762169863.4933,0.0527
1762169863.5431,0.0527
1762169863.5932,0.0527
1762169863.6557,0.0341
1762169863.6932,0.0341
1762169863.7429,0.0341
1762169863.8056,0.0384
1762169863.8430,0.0384
1762169863.8935,0.0384
1762169863.9543,-0.0043
1762169863.9933,-0.0043
1762169864.0433,-0.0043
1762169864.0934,-0.0043
1762169864.1548,0.0009
1762169864.1933,0.0009
1762169864.2431,0.0009
1762169864.3027,-0.0151
1762169864.3429,-0.0151
1762169864.3935,-0.0151
1762169864.4502,-0.0234
1762169864.4932,-0.0234
1762169864.5429,-0.0234
1762169864.6041,-0.0347
1762169864.6432,-0.0347
1762169864.6936,-0.0347
1762169864.7433,-0.0347
1762169864.8038,0.0030
1762169864.8433,0.0030
1762169864.8937,0.0030
1762169864.9506,0.0047
1762169864.9934,0.0047
1762169865.0430,0.0047
1762169865.0932,0.0047
1762169865.1560,0.0223
1762169865.1934,0.0223
1762169865.2428,0.0223
1762169865.3008,-0.0136
1762169865.3430,-0.0136
1762169865.3931,-0.0136
1762169865.4554,0.0221
1762169865.4933,0.0221
1762169865.5431,0.0221
1762169865.6035,-0.0210
1762169865.6424,-0.0210
1762169865.6932,-0.0210
1762169865.7427,-0.0210
1762169865.8035,-0.0098
1762169865.8425,-0.0098
1762169865.8935,-0.0098
1762169865.9554,-0.0410
1762169865.9935,-0.0410
1762169866.0435,-0.0410
1762169866.1054,-0.0356
1762169866.1431,-0.0356
1762169866.1933,-0.0356
1762169866.2554,-0.0892
1762169866.2933,-0.0892
1762169866.3442,-0.0892
1762169866.3944,-0.0892
1762169866.4563,-0.0263
1762169866.4931,-0.0263
1762169866.5433,-0.0263
1762169866.6010,0.0327
1762169866.6430,0.0327
1762169866.6932,0.0327
1762169866.7558,0.0245
1762169866.7938,0.0245
1762169866.8433,0.0245
1762169866.8933,0.0245
1762169866.9546,0.0796
1762169866.9931,0.0796
1762169867.0431,0.0796
1762169867.1045,0.2281
1762169867.1431,0.2281
1762169867.1932,0.2281
1762169867.2430,0.2281
1762169867.3053,0.1025
1762169867.3430,0.1025
1762169867.3938,0.1025
1762169867.4553,0.1069
1762169867.4933,0.1069
1762169867.5429,0.1069
1762169867.6039,0.1114
1762169867.6430,0.1114
1762169867.6932,0.1114
1762169867.7433,0.1114
1762169867.8053,0.0591
1762169867.8432,0.0591
1762169867.8929,0.0591
1762169867.9559,0.0594
1762169867.9930,0.0594
1762169868.0432,0.0594
1762169868.1011,0.0536
1762169868.1430,0.0536
1762169868.1928,0.0536
1762169868.2549,0.2158
1762169868.2931,0.2158
1762169868.3432,0.2158
1762169868.3932,0.2158
1762169868.4550,0.1532
1762169868.4934,0.1532
1762169868.5433,0.1532
1762169868.6012,0.1041
1762169868.6430,0.1041
1762169868.6934,0.1041
1762169868.7514,0.1037
1762169868.7931,0.1037
1762169868.8431,0.1037
1762169868.9024,0.0648
1762169868.9430,0.0648
1762169868.9933,0.0648
