ros_time_s,imu_heading
1762169785.8914,354.8750
1762169786.0931,355.0000
1762169786.2919,354.7500
1762169786.4944,354.5620
1762169786.6942,354.6250
1762169786.8946,354.3120
1762169787.0934,354.3120
1762169787.2941,354.4370
1762169787.4949,355.4370
1762169787.6938,355.6870
1762169787.8952,355.5620
1762169788.1287,356.0000
1762169788.3439,356.4370
1762169788.5549,356.2500
1762169788.7660,355.8750
1762169788.9784,355.8120
1762169789.1806,355.6250
1762169789.3816,355.1250
1762169789.5819,354.6250
1762169789.7830,353.9370
1762169789.9836,352.8750
1762169790.1846,352.6870
1762169790.3841,352.5000
1762169790.5849,351.9370
1762169790.7868,351.3120
1762169790.9876,350.8120
1762169791.1879,350.2500
1762169791.3883,349.3750
1762169791.5892,348.4370
1762169791.7891,347.8750
1762169791.9900,347.3120
1762169792.1892,346.6250
1762169792.3895,345.7500
1762169792.5900,344.2500
1762169792.7908,342.8750
1762169792.9905,340.3750
1762169793.1915,339.9370
1762169793.3930,339.5620
1762169793.5926,338.8120
1762169793.7943,338.3120
1762169793.9944,337.8120
1762169794.1952,337.1870
1762169794.3945,336.5620
1762169794.5960,335.8120
1762169794.7994,334.8750
1762169794.9998,334.0000
1762169795.2001,333.5000
1762169795.4011,333.0000
1762169795.6015,332.4370
1762169795.8019,331.9370
1762169796.0020,331.2500
1762169796.2028,330.5620
1762169796.4032,329.8120
1762169796.6033,329.1250
1762169796.8051,328.6870
1762169797.0062,328.1870
1762169797.2072,327.5620
1762169797.4076,326.9370
1762169797.6088,326.2500
1762169797.8094,325.6250
1762169798.0100,325.0000
1762169798.2097,324.2500
1762169798.4095,323.5620
1762169798.6099,322.9370
1762169798.8099,322.1870
1762169799.0108,321.4370
1762169799.2120,320.9370
1762169799.4131,320.4370
1762169799.6134,320.0000
1762169799.8133,319.3750
1762169800.0135,318.5620
1762169800.2147,317.7500
1762169800.4155,317.0000
1762169800.6166,316.1870
1762169800.8176,315.6870
1762169801.0180,315.2500
1762169801.2183,314.8750
1762169801.4191,314.4370
1762169801.6187,313.8120
1762169801.8195,313.2500
1762169802.0205,312.7500
1762169802.2207,312.0620
1762169802.4225,311.4370
1762169802.6235,311.0000
1762169802.8236,310.7500
1762169803.0237,310.6250
1762169803.2245,310.3120
1762169803.4233,309.9370
1762169803.6253,309.6250
1762169803.8252,309.3750
1762169804.0266,309.1250
1762169804.2268,308.8120
1762169804.4277,308.3120
1762169804.6285,307.6870
1762169804.8285,306.9370
1762169805.0293,306.2500
1762169805.2297,305.6870
