ros_time_s,Lecturas_ValidasRojo
1762168598.6359,3.0000
1762168598.8068,3.0000
1762168598.9565,3.0000
1762168599.1380,4.0000
1762168599.3120,4.0000
1762168599.4683,4.0000
1762168599.6476,4.0000
1762168599.8006,3.0000
1762168599.9806,4.0000
1762168600.1336,3.0000
1762168600.3115,4.0000
1762168600.4671,4.0000
1762168600.6466,4.0000
1762168600.8236,4.0000
1762168600.9770,4.0000
1762168601.1523,4.0000
1762168601.3054,3.0000
1762168601.4830,3.0000
1762168601.6569,4.0000
1762168601.8309,4.0000
1762168601.9856,4.0000
1762168602.1627,4.0000
1762168602.3210,3.0000
1762168602.5003,2.0000
1762168602.6511,2.0000
1762168602.8299,1.0000
1762168602.9900,1.0000
1762168603.1725,0.0000
1762168603.3287,0.0000
1762168603.5062,0.0000
1762168603.6611,0.0000
1762168603.8410,0.0000
1762168603.9952,0.0000
1762168604.1666,0.0000
1762168604.3470,0.0000
1762168604.5032,0.0000
1762168604.6797,0.0000
1762168604.8363,0.0000
1762168605.0128,0.0000
1762168605.1682,0.0000
1762168605.3493,0.0000
1762168605.5260,0.0000
1762168605.6805,0.0000
1762168605.8626,0.0000
1762168606.0155,0.0000
1762168606.1954,0.0000
1762168606.3504,0.0000
1762168606.5286,0.0000
1762168606.6816,0.0000
1762168606.8603,0.0000
1762168607.0151,0.0000
1762168607.1970,0.0000
1762168607.3739,0.0000
1762168607.5274,0.0000
1762168607.7060,0.0000
1762168607.8589,0.0000
1762168608.0389,0.0000
1762168608.1983,0.0000
1762168608.3773,0.0000
1762168608.5354,0.0000
1762168608.7114,0.0000
1762168608.8689,0.0000
1762168609.0473,0.0000
1762168609.2008,0.0000
1762168609.3770,0.0000
1762168609.5484,0.0000
1762168609.7009,0.0000
1762168609.8805,0.0000
1762168610.0581,0.0000
1762168610.2109,0.0000
1762168610.3934,0.0000
1762168610.5455,0.0000
1762168610.7078,0.0000
1762168610.8889,0.0000
1762168611.0655,0.0000
1762168611.2212,0.0000
1762168611.4003,0.0000
1762168611.5543,0.0000
1762168611.7332,0.0000
1762168611.8864,0.0000
1762168612.0651,0.0000
1762168612.2190,0.0000
1762168612.3980,0.0000
1762168612.5541,0.0000
1762168612.7317,0.0000
1762168612.8861,0.0000
1762168613.0627,0.0000
1762168613.2426,0.0000
1762168613.3975,0.0000
1762168613.5759,0.0000
1762168613.7401,0.0000
1762168613.8953,0.0000
1762168614.0638,0.0000
1762168614.2435,0.0000
1762168614.3986,0.0000
1762168614.5756,0.0000
1762168614.7299,0.0000
1762168614.9085,0.0000
1762168615.0609,0.0000
1762168615.2411,0.0000
1762168615.3965,0.0000
1762168615.5725,0.0000
1762168615.7524,0.0000
1762168615.9057,0.0000
1762168616.0717,0.0000
1762168616.2400,0.0000
1762168616.4178,0.0000
1762168616.5719,0.0000
1762168616.7519,0.0000
1762168616.9052,0.0000
1762168617.0843,0.0000
